,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
369,2021-12-17 00:00:00,1804,1812.900024,1803.800049,1803.800049,1803.800049,654,654,-0.199951,-0.01108376,1806.83,"December 17, 21",-0.0001108376
370,2021-12-16 00:00:00,1799.07,1813.91,1795.88,1797.47,1796.599976,4761,21,-1.6,-0.08893484,1804.5,"December 16, 21",-0.0008893484
371,2021-12-15 00:00:00,1779.11,1799.51,1775.48,1798.58,1762.599976,4960,283,19.47,1.09,1788.64,"December 15, 21",0.0109
372,2021-12-14 00:00:00,1772.28,1781.34,1755.94,1779.54,1770.400024,4966,322,7.26,0.40964,1770.1,"December 14, 21",0.0040964
373,2021-12-13 00:00:00,1785.57,1789.51,1765.9,1772.27,1786.300049,4901,206,-13.3,-0.74486,1779.92,"December 13, 21",-0.0074486
374,2021-12-10 00:00:00,1773.800049,1785.400024,1769.099976,1782.900024,1782.900024,545,545,9.09998,0.51302,1779.13,"December 10, 21",0.0051302
375,2021-12-09 00:00:00,1776.2,1789.02,1769.76,1782.89,1774.599976,4781,455,6.69,0.37665,1777.8,"December 09, 21",0.0037665
376,2021-12-08 00:00:00,1783.14,1787.25,1773.74,1775.99,1783.400024,4974,1383,-7.15,-0.40098,1780.53,"December 08, 21",-0.0040098
377,2021-12-07 00:00:00,1784.48,1792.93,1779.4,1783.59,1782.599976,4996,308,-0.89,-0.04987447,1786.15,"December 07, 21",-0.0004987447
378,2021-12-06 00:00:00,1780.89,1787.49,1772.26,1784.61,1777.5,4963,381,3.72,0.20888,1781.5,"December 06, 21",0.0020888
379,2021-12-03 00:00:00,1767.5,1785.099976,1766.5,1782,1782,694,694,14.5,0.82037,1777.87,"December 03, 21",0.0082037
380,2021-12-02 00:00:00,1769.06,1786.1,1766.07,1782.38,1760.699951,4785,1557,13.32,0.75294,1773.95,"December 02, 21",0.0075294
381,2021-12-01 00:00:00,1781.21,1781.77,1761.81,1768.86,1781.599976,5016,1128,-12.35,-0.69335,1773.3,"December 01, 21",-0.0069335
382,2021-11-30 00:00:00,1773.47,1793.19,1772.64,1781.83,1773.599976,4979,4903,8.36,0.47139,1782.37,"November 30, 21",0.0047139
383,2021-11-29 00:00:00,1786.59,1808.64,1769.8,1773.38,1782.300049,4985,26926,-13.21,-0.7394,1786.72,"November 29, 21",-0.007394
384,2021-11-26 00:00:00,1791.099976,1791.400024,1785.300049,1785.300049,1785.300049,186800,186800,-5.79993,-0.32382,1787.33,"November 26, 21",-0.0032382
385,2021-11-25 00:00:00,1792.58,1814.95,1781.58,1791.61,1791.400024,4064,188,-0.97,-0.05411195,1799.26,"November 25, 21",-0.0005411195
386,2021-11-24 00:00:00,1789.31,1795.08,1787.5,1791.69,1784.099976,4119,188,2.38,0.13301,1791.51,"November 24, 21",0.0013301
387,2021-11-23 00:00:00,1790.97,1796.22,1778.9,1789.27,1783.5,4988,264,-1.7,-0.09492063,1789.1,"November 23, 21",-0.0009492063
388,2021-11-22 00:00:00,1808.87,1812.04,1781.96,1790.39,1806,4989,14,-18.48,-1.02,1797.13,"November 22, 21",-0.0102
389,2021-11-19 00:00:00,1851.199951,1851.199951,1851.199951,1851.199951,1851.199951,21,21,0,0,1851.2,"November 19, 21",0
390,2021-11-18 00:00:00,1859.62,1864.78,1843.31,1845.54,1861,4765,9,-14.08,-0.75714,1857.58,"November 18, 21",-0.0075714
391,2021-11-17 00:00:00,1866.53,1871.01,1855.32,1859.38,1869.699951,4969,2,-7.15,-0.38306,1863.36,"November 17, 21",-0.0038306
392,2021-11-16 00:00:00,1850.32,1867.79,1849.42,1866.43,1853.599976,4968,1,16.11,0.87066,1860.2,"November 16, 21",0.0087066
393,2021-11-15 00:00:00,1862.08,1877.06,1848.9,1850.09,1866.099976,4972,87,-11.99,-0.6439,1862.76,"November 15, 21",-0.006439
394,2021-11-12 00:00:00,1860.800049,1867.900024,1847.599976,1867.900024,1867.900024,210,210,7.09998,0.38155,1861.13,"November 12, 21",0.0038155
395,2021-11-11 00:00:00,1862.03,1868.53,1845.08,1864.14,1863.199951,4743,292,2.11,0.11332,1858.03,"November 11, 21",0.0011332
396,2021-11-10 00:00:00,1848.25,1865.78,1842.72,1862.23,1847.599976,4963,795,13.98,0.75639,1857.37,"November 10, 21",0.0075639
397,2021-11-09 00:00:00,1829.73,1868.14,1822,1848.76,1830.199951,4968,170,19.03,1.04,1836.66,"November 09, 21",0.0104
398,2021-11-08 00:00:00,1824.64,1832.58,1818.7,1829.74,1827.400024,3814,261,5.1,0.27951,1826.42,"November 08, 21",0.0027951
399,2021-11-05 00:00:00,1794.900024,1817.099976,1794.900024,1816.400024,1816.400024,239,239,21.5,1.2,1809.47,"November 05, 21",0.012
400,2021-11-04 00:00:00,1791.4,1818.25,1785.84,1816.92,1793,4537,103,25.52,1.42,1800.37,"November 04, 21",0.0142
401,2021-11-03 00:00:00,1777.34,1798.62,1770.71,1791.16,1763.599976,4963,108,13.82,0.77757,1783.49,"November 03, 21",0.0077757
402,2021-11-02 00:00:00,1786.96,1787.57,1760.1,1776.94,1788.699951,4964,213,-10.02,-0.56073,1776.08,"November 02, 21",-0.0056073
403,2021-11-01 00:00:00,1792.08,1796.4,1785.8,1786.87,1795.099976,4923,142,-5.21,-0.29072,1790.64,"November 01, 21",-0.0029072
404,2021-10-29 00:00:00,1793.099976,1797,1774.599976,1783,1783,583,583,-10.09998,-0.56327,1784.87,"October 29, 21",-0.0056327
405,2021-10-28 00:00:00,1799.28,1799.96,1772.34,1782.77,1801.599976,4529,452,-16.51,-0.91759,1789.23,"October 28, 21",-0.0091759
406,2021-10-27 00:00:00,1796.36,1810.09,1792.5,1799.61,1797.900024,4971,543,3.25,0.18092,1800.09,"October 27, 21",0.0018092
407,2021-10-26 00:00:00,1793.67,1798.95,1783.51,1796.64,1792.699951,4954,359,2.97,0.16558,1791.72,"October 26, 21",0.0016558
408,2021-10-25 00:00:00,1807.93,1808.01,1781.35,1793.4,1806,4922,140,-14.53,-0.80368,1798.25,"October 25, 21",-0.0080368
409,2021-10-22 00:00:00,1787.099976,1806.900024,1784,1795.5,1795.5,532,532,8.40002,0.47004,1795.47,"October 22, 21",0.0047004
410,2021-10-21 00:00:00,1784.77,1813.74,1783.46,1791.7,1781.199951,4536,146,6.93,0.38829,1792.7,"October 21, 21",0.0038829
411,2021-10-20 00:00:00,1781.39,1789.2,1776.43,1784.63,1784.099976,4960,127,3.24,0.18188,1783.25,"October 20, 21",0.0018188
412,2021-10-19 00:00:00,1768.68,1788.23,1766,1781.5,1769.699951,4932,51,12.82,0.72483,1779.01,"October 19, 21",0.0072483
413,2021-10-18 00:00:00,1763.78,1784.83,1762.9,1768.56,1764.800049,4979,266,4.78,0.27101,1773.77,"October 18, 21",0.0027101
414,2021-10-15 00:00:00,1794.5,1795.400024,1766.599976,1767.199951,1767.199951,874,874,-27.30005,-1.52,1776.4,"October 15, 21",-0.0152
415,2021-10-14 00:00:00,1795.18,1796.4,1764.73,1767.28,1796.699951,4541,337,-27.9,-1.55,1781.38,"October 14, 21",-0.0155
416,2021-10-13 00:00:00,1791.7,1800.17,1786.5,1794.79,1793.699951,4933,150,3.09,0.17246,1794.74,"October 13, 21",0.0017246
417,2021-10-12 00:00:00,1760.18,1795.64,1758.41,1791.6,1758.300049,3751,139,31.42,1.79,1777.88,"October 12, 21",0.0179
418,2021-10-11 00:00:00,1753.05,1769.01,1750.4,1760.24,1754.599976,4963,128,7.19,0.41014,1759.49,"October 11, 21",0.0041014
419,2021-10-08 00:00:00,1757,1780,1754.199951,1756.300049,1756.300049,254,254,-0.699951,-0.03983785,1763.5,"October 08, 21",-0.0003983785
420,2021-10-07 00:00:00,1754.69,1781.32,1753.23,1756.87,1757.900024,4533,336,2.18,0.12424,1759.47,"October 07, 21",0.0012424
421,2021-10-06 00:00:00,1763.86,1766.84,1751.95,1754.93,1760.5,4946,56,-8.93,-0.50628,1759.06,"October 06, 21",-0.0050628
422,2021-10-05 00:00:00,1759.22,1765.07,1746.04,1764.01,1759.599976,4976,98,4.79,0.27228,1756.83,"October 05, 21",0.0027228
423,2021-10-04 00:00:00,1767.9,1768.2,1749.06,1759.17,1766.199951,4935,417,-8.73,-0.49381,1759.02,"October 04, 21",-0.0049381
424,2021-10-01 00:00:00,1754.300049,1762.599976,1748.5,1757,1757,2220,2220,2.69995,0.1539,1756.03,"October 01, 21",0.001539
425,2021-09-30 00:00:00,1753.18,1763.95,1749.68,1760.73,1755.300049,4527,997,7.55,0.43065,1755.69,"September 30, 21",0.0043065
426,2021-09-29 00:00:00,1728.88,1763.69,1722.1,1752.89,1721.5,4956,6634,24.01,1.39,1740.79,"September 29, 21",0.0139
427,2021-09-28 00:00:00,1735.16,1745.53,1721.56,1728.67,1735.800049,4922,15748,-6.49,-0.37403,1734.56,"September 28, 21",-0.0037403
428,2021-09-27 00:00:00,1750.66,1754.21,1727.7,1735.13,1750,4978,808,-15.53,-0.88709,1740.36,"September 27, 21",-0.0088709
429,2021-09-24 00:00:00,1749.699951,1749.699951,1745,1749.699951,1749.699951,76,76,0,0,1748.13,"September 24, 21",0
430,2021-09-23 00:00:00,1746.27,1757.53,1740.21,1750.45,1747.699951,4533,31,4.18,0.23937,1750.62,"September 23, 21",0.0023937
431,2021-09-22 00:00:00,1767.06,1776.26,1738.55,1745.49,1776.699951,4976,17,-21.57,-1.22,1758.93,"September 22, 21",-0.0122
432,2021-09-21 00:00:00,1774.83,1787.03,1765.24,1766.99,1776,4987,106,-7.84,-0.44173,1774.83,"September 21, 21",-0.0044173
433,2021-09-20 00:00:00,1764.52,1781.65,1758.02,1774.82,1761.800049,4953,185,10.3,0.58373,1768.87,"September 20, 21",0.0058373
434,2021-09-17 00:00:00,1758.800049,1763,1749.400024,1749.400024,1749.400024,581,581,-9.40002,-0.53446,1753.93,"September 17, 21",-0.0053446
435,2021-09-16 00:00:00,1753.92,1767.19,1747.44,1754.1,1754.599976,4559,1645,0.18,0.01026273,1757.12,"September 16, 21",0.0001026273
436,2021-09-15 00:00:00,1794.67,1796.13,1745.93,1753.69,1792.400024,4979,59,-40.98,-2.28,1772.12,"September 15, 21",-0.0228
437,2021-09-14 00:00:00,1803.78,1806.44,1789.8,1794.9,1804.699951,4975,764,-8.88,-0.4923,1798.63,"September 14, 21",-0.004923
438,2021-09-13 00:00:00,1792.3,1808.41,1782.5,1803.71,1792,4949,533,11.41,0.63661,,"September 13, 21",0.0063661
439,2021-09-10 00:00:00,1789.599976,1789.599976,1789.599976,1789.599976,1789.599976,0,0,0,0,1789.6,"September 10, 21",0
440,2021-09-09 00:00:00,1794.67,1803.7,1786.9,1787.27,1797.400024,4533,49,-7.4,-0.41233,1795.57,"September 09, 21",-0.0041233
441,2021-09-08 00:00:00,1790.48,1800.69,1783.81,1794.72,1790.699951,4962,69,4.24,0.23681,1792.27,"September 08, 21",0.0023681
442,2021-09-07 00:00:00,1795.46,1801.93,1782.71,1790.74,1795.900024,4983,48,-4.72,-0.26289,1794.72,"September 07, 21",-0.0026289
443,2021-09-06 00:00:00,1823.41,1827.17,1792.11,1795.48,1795.48,5003,5003,-27.93,-1.53,1809.18,"September 06, 21",-0.0153
444,2021-09-03 00:00:00,1820.900024,1833.900024,1818.900024,1830.900024,1830.900024,53,53,10,0.54918,1827.9,"September 03, 21",0.0054918
445,2021-09-02 00:00:00,1809.28,1833.83,1808.2,1826.82,1808.699951,4529,26,17.54,0.96945,1818.93,"September 02, 21",0.0096945
446,2021-09-01 00:00:00,1813.03,1817.05,1805.11,1809.28,1813.099976,4920,114,-3.75,-0.20684,1812.06,"September 01, 21",-0.0020684
447,2021-08-31 00:00:00,1814.49,1819.79,1807.71,1813.02,1815,4925,82,-1.47,-0.0810145,1813.51,"August 31, 21",-0.000810145
448,2021-08-30 00:00:00,1810.31,1819.13,1801.9,1814.32,1809,4969,684,4.01,0.22151,1813.47,"August 30, 21",0.0022151
449,2021-08-27 00:00:00,1803.400024,1816.599976,1803.099976,1816.599976,1816.599976,1219,1219,13.19995,0.73195,1812.1,"August 27, 21",0.0073195
450,2021-08-26 00:00:00,1793.27,1819.21,1787.81,1817.49,1792.199951,4538,61,24.22,1.35,1802.66,"August 26, 21",0.0135
451,2021-08-25 00:00:00,1791.35,1798.18,1780.12,1793.56,1788.199951,4943,812,2.21,0.12337,1789.07,"August 25, 21",0.0012337
452,2021-08-24 00:00:00,1801.62,1802.56,1783.47,1791.65,1805.599976,4964,22,-9.97,-0.55339,1792.74,"August 24, 21",-0.0055339
453,2021-08-23 00:00:00,1804.8,1809.32,1800.19,1801.69,1803.199951,4893,32,-3.11,-0.17232,1803.77,"August 23, 21",-0.0017232
454,2021-08-20 00:00:00,1784.099976,1787.5,1778.199951,1781,1781,235,235,-3.09998,-0.17376,1782.23,"August 20, 21",-0.0017376
455,2021-08-19 00:00:00,1779.08,1788.21,1778.4,1781.38,1780.199951,4532,245,2.3,0.12928,1783.52,"August 19, 21",0.0012928
456,2021-08-18 00:00:00,1787,1791.68,1773.51,1778.74,1781.599976,4992,263,-8.26,-0.46223,1782.18,"August 18, 21",-0.0046223
457,2021-08-17 00:00:00,1786.04,1793.67,1777.44,1787.5,1785,4992,200,1.46,0.08174509,1787.14,"August 17, 21",0.0008174509
458,2021-08-16 00:00:00,1787.5,1795.22,1780.46,1785.97,1786.900024,4967,219,-1.53,-0.08559441,1787.83,"August 16, 21",-0.0008559441
459,2021-08-13 00:00:00,1758.300049,1777.300049,1757.400024,1775.199951,1775.199951,436,436,16.8999,0.96115,1769.97,"August 13, 21",0.0096115
460,2021-08-12 00:00:00,1753.51,1779.8,1751.5,1778.83,1749,4555,739,25.32,1.44,1763.48,"August 12, 21",0.0144
461,2021-08-11 00:00:00,1752.36,1758.06,1741,1753.59,1750.400024,4895,542,1.23,0.07019106,,"August 11, 21",0.0007019106
462,2021-08-10 00:00:00,1726.8,1754.07,1723.7,1752.11,1728.800049,4987,1363,25.31,1.47,1740.04,"August 10, 21",0.0147
463,2021-08-09 00:00:00,1731.89,1738.14,1717.74,1726.81,1723.400024,4968,1621,-5.08,-0.29332,1730.99,"August 09, 21",-0.0029332
464,2021-08-06 00:00:00,1799.800049,1800.099976,1758.400024,1760,1760,859,859,-39.80005,-2.21,1772.83,"August 06, 21",-0.0221
465,2021-08-05 00:00:00,1803.25,1803.69,1758.3,1763.29,1805.099976,4527,588,-39.96,-2.22,1785.53,"August 05, 21",-0.0222
466,2021-08-04 00:00:00,1811.45,1814.79,1798.03,1803.28,1810.5,4908,2860,-8.17,-0.45102,1808.07,"August 04, 21",-0.0045102
467,2021-08-03 00:00:00,1810.89,1831.48,1806.41,1811.69,1810.099976,4900,3341,0.8,0.04417717,1813.62,"August 03, 21",0.0004417717
468,2021-08-02 00:00:00,1812.52,1814.45,1807.25,1810.94,1818.099976,4866,1334,-1.58,-0.08717145,1810.54,"August 02, 21",-0.0008717145
469,2021-07-30 00:00:00,1828,1830.5,1808.900024,1812.599976,1812.599976,3100,3100,-15.40002,-0.84245,1817.33,"July 30, 21",-0.0084245
470,2021-07-29 00:00:00,1829.79,1831.12,1808.9,1812.55,1831.199951,4540,30496,-17.24,-0.94218,1824.2,"July 29, 21",-0.0094218
471,2021-07-28 00:00:00,1809.38,1832.55,1808.47,1830.07,1799.5,4983,209783,20.69,1.14,1822.88,"July 28, 21",0.0114
472,2021-07-27 00:00:00,1799.69,1810.22,1794.37,1809.24,1799.5,4948,1,9.55,0.53065,1802.32,"July 27, 21",0.0053065
473,2021-07-26 00:00:00,1797.4,1805.06,1793.29,1800,1798.699951,4963,17,2.6,0.14465,1798.58,"July 26, 21",0.0014465
474,2021-07-23 00:00:00,1800,1801.400024,1800,1801.400024,1801.400024,1,1,1.40002,0.07777911,1800.93,"July 23, 21",0.0007777911
475,2021-07-22 00:00:00,1807.07,1810.12,1791.22,1801.3,1805,4524,2,-5.77,-0.3193,,"July 22, 21",-0.003193
476,2021-07-21 00:00:00,1802.49,1808.45,1792.51,1807.22,1802.900024,4929,135,4.73,0.26241,1801.74,"July 21, 21",0.0026241
477,2021-07-20 00:00:00,1809.57,1813.69,1794.58,1802.44,1810.900024,4920,128,-7.13,-0.39402,1804.96,"July 20, 21",-0.0039402
478,2021-07-19 00:00:00,1811.59,1824.67,1804.84,1809.56,1808.699951,4924,33,-2.03,-0.11206,1814.2,"July 19, 21",-0.0011206
479,2021-07-16 00:00:00,1830.099976,1831.400024,1814.5,1814.5,1814.5,78,78,-15.59998,-0.85241,1820.13,"July 16, 21",-0.0085241
480,2021-07-15 00:00:00,1829.34,1831.23,1809.31,1811.64,1828.400024,4531,99,-17.7,-0.96756,1820.79,"July 15, 21",-0.0096756
481,2021-07-14 00:00:00,1826.1,1833.66,1820.24,1829.43,1824.300049,4974,707,3.33,0.18236,1827.48,"July 14, 21",0.0018236
482,2021-07-13 00:00:00,1805.91,1829.71,1804.22,1826.23,1809.400024,4934,78,20.32,1.13,1818.16,"July 13, 21",0.0113
483,2021-07-12 00:00:00,1807.59,1816.67,1799.19,1805.82,1805.5,4870,147,-1.77,-0.09792044,1809.21,"July 12, 21",-0.0009792044
484,2021-07-09 00:00:00,1803.599976,1810.099976,1798.800049,1810,1810,218,218,6.40002,0.35485,1806.3,"July 09, 21",0.0035485
485,2021-07-08 00:00:00,1803.87,1812.38,1796.53,1807.89,1799.599976,4558,148,4.02,0.22285,1804.87,"July 08, 21",0.0022285
486,2021-07-07 00:00:00,1803.29,1818,1793.9,1803.75,1801.5,4820,244,0.46,0.02550893,1803.45,"July 07, 21",0.0002550893
487,2021-07-06 00:00:00,1795.28,1809.5,1793.41,1803.22,1793.5,4984,332,7.94,0.44227,1802.89,"July 06, 21",0.0044227
488,2021-07-05 00:00:00,1790.85,1814.89,1789.89,1795.68,1795.68,4960,4960,4.83,0.2697,1800.82,"July 05, 21",0.002697
489,2021-07-02 00:00:00,1778.699951,1787.900024,1778.300049,1782.599976,1782.599976,23,23,3.90002,0.21926,1782.93,"July 02, 21",0.0021926
490,2021-07-01 00:00:00,1775.38,1794.73,1774.22,1786.85,1775.900024,4522,44,11.47,0.64606,1782.41,"July 01, 21",0.0064606
491,2021-06-30 00:00:00,1768.24,1782.66,1765.41,1775.46,1770.800049,4956,51,7.22,0.40832,1774.64,"June 30, 21",0.0040832
492,2021-06-29 00:00:00,1761.22,1774.26,1753.25,1767.98,1762.800049,4976,419,6.76,0.38382,1762.81,"June 29, 21",0.0038382
493,2021-06-28 00:00:00,1778.12,1778.84,1751.18,1761.53,1779.599976,4943,888,-16.59,-0.93301,1767.62,"June 28, 21",-0.0093301
494,2021-06-25 00:00:00,1777.699951,1788,1775.199951,1776.599976,1776.599976,35,35,-1.09998,-0.0618763,1779.93,"June 25, 21",-0.000618763
495,2021-06-24 00:00:00,1775.01,1789.89,1773.1,1780.29,1775.599976,4531,78,5.28,0.29746,1780.23,"June 24, 21",0.0029746
496,2021-06-23 00:00:00,1777.46,1787.88,1772.64,1775.17,1782.300049,4979,136,-2.29,-0.12884,1778.29,"June 23, 21",-0.0012884
497,2021-06-22 00:00:00,1777.46,1794.68,1773.4,1777.19,1776.300049,4982,101,-0.27,-0.01519022,1781.8,"June 22, 21",-0.0001519022
498,2021-06-21 00:00:00,1783.31,1789.89,1772.65,1777.38,1781.800049,4972,38,-5.93,-0.33253,1780.88,"June 21, 21",-0.0033253
499,2021-06-18 00:00:00,1775.699951,1792.400024,1767.900024,1767.900024,1767.900024,354,354,-7.79993,-0.43926,1776.07,"June 18, 21",-0.0043926
500,2021-06-17 00:00:00,1776.49,1796.74,1761.06,1763.31,1773.800049,4553,1135,-13.18,-0.74191,1780.77,"June 17, 21",-0.0074191
501,2021-06-16 00:00:00,1818.18,1825.25,1767.91,1776.48,1859.5,4988,117,-41.7,-2.29,1795.81,"June 16, 21",-0.0229
502,2021-06-15 00:00:00,1857.85,1861.4,1806.41,1818.52,1854.5,4971,78,-39.33,-2.12,1850.74,"June 15, 21",-0.0212
503,2021-06-14 00:00:00,1866.65,1869.13,1851.3,1857.9,1864,4990,41,-8.75,-0.46875,1861.91,"June 14, 21",-0.0046875
504,2021-06-11 00:00:00,1900.900024,1902.300049,1875.199951,1877.400024,1877.400024,349,349,-23.5,-1.24,1884.97,"June 11, 21",-0.0124
505,2021-06-10 00:00:00,1898.33,1902.87,1874.21,1876.48,1894.199951,4552,186,-21.85,-1.15,1889.8,"June 10, 21",-0.0115
506,2021-06-09 00:00:00,1888.38,1899.95,1876.6,1898.34,1893.199951,4311,148,9.96,0.52744,1889.74,"June 09, 21",0.0052744
507,2021-06-08 00:00:00,1893.19,1898.4,1887.3,1888.72,1892.199951,4911,930,-4.47,-0.23611,1891.53,"June 08, 21",-0.0023611
508,2021-06-07 00:00:00,1898.56,1903.17,1884.37,1893.26,1896.800049,4980,87,-5.3,-0.27916,1894.69,"June 07, 21",-0.0027916
509,2021-06-04 00:00:00,1869.300049,1895.5,1854,1889.800049,1889.800049,367,367,20.5,1.1,1879.77,"June 04, 21",0.011
510,2021-06-03 00:00:00,1870.87,1895.83,1857.56,1890.58,1871.199951,4541,1021,19.71,1.05,1877.84,"June 03, 21",0.0105
511,2021-06-02 00:00:00,1907.79,1909.4,1865.36,1870.69,1907.5,4987,1267,-37.1,-1.94,1887.22,"June 02, 21",-0.0194
512,2021-06-01 00:00:00,1898.88,1909.53,1894.21,1907.65,1902.900024,4924,640,8.77,0.46185,1901.79,"June 01, 21",0.0046185
513,2021-05-31 00:00:00,1908.21,1916.37,1892.31,1898.69,1898.69,4974,4974,-9.52,-0.4989,1906.13,"May 31, 21",-0.004989
514,2021-05-28 00:00:00,1897.5,1905.400024,1881.900024,1902.5,1902.5,2415,2415,5,0.2635,1896.6,"May 28, 21",0.002635
515,2021-05-27 00:00:00,1897.57,1904.94,1882.77,1904,1895.699951,4553,35794,6.43,0.33885,1895.24,"May 27, 21",0.0033885
516,2021-05-26 00:00:00,1895.83,1903.43,1888.35,1897.78,1901.300049,4977,170526,1.95,0.10286,1895.89,"May 26, 21",0.0010286
517,2021-05-25 00:00:00,1898.24,1912.46,1890.76,1895.8,1898.099976,4970,56,-2.44,-0.12854,1902.54,"May 25, 21",-0.0012854
518,2021-05-24 00:00:00,1876.71,1900.18,1871.5,1898.07,1884.599976,4936,39,21.36,1.14,1886.5,"May 24, 21",0.0114
519,2021-05-21 00:00:00,1872.099976,1876.699951,1872.099976,1876.699951,1876.699951,5,5,4.59998,0.24571,1875.17,"May 21, 21",0.0024571
520,2021-05-20 00:00:00,1873.95,1889.27,1868.11,1881.67,1881.800049,4530,85,7.72,0.41196,1876.58,"May 20, 21",0.0041196
521,2021-05-19 00:00:00,1865.7,1883.41,1861.24,1873.9,1881.300049,4936,348,8.2,0.43951,1874.17,"May 19, 21",0.0043951
522,2021-05-18 00:00:00,1869.97,1889.59,1851.8,1865.38,1867.800049,4928,3,-4.59,-0.24546,1869.76,"May 18, 21",-0.0024546
523,2021-05-17 00:00:00,1868.64,1874.81,1863.09,1870.02,1867.5,4009,13,1.38,0.0738505,1868.67,"May 17, 21",0.000738505
524,2021-05-14 00:00:00,1824.5,1842.900024,1824.5,1837.900024,1837.900024,41,41,13.40002,0.73445,1835.1,"May 14, 21",0.0073445
525,2021-05-13 00:00:00,1824.92,1844.55,1819.71,1843.83,1823.800049,4661,100,18.91,1.04,1833.27,"May 13, 21",0.0104
526,2021-05-12 00:00:00,1817.42,1828.47,1808.9,1825.09,1822.599976,4997,3,7.67,0.42203,1820.3,"May 12, 21",0.0042203
527,2021-05-11 00:00:00,1835.67,1843.06,1813,1817.42,1835.900024,4980,420,-18.25,-0.99419,1827.56,"May 11, 21",-0.0099419
528,2021-05-10 00:00:00,1835.71,1841.63,1818.15,1835.56,1837.5,4985,13,-0.15,-0.00817123,1835.17,"May 10, 21",-0.0000817123
529,2021-05-07 00:00:00,1842.900024,1842.900024,1831.099976,1831.099976,1831.099976,2,2,-11.80005,-0.6403,1835.03,"May 07, 21",-0.006403
530,2021-05-06 00:00:00,1814.38,1842.83,1812.7,1831.04,1815.5,4486,13,16.66,0.91822,1824.15,"May 06, 21",0.0091822
531,2021-05-05 00:00:00,1785.18,1817.67,1781.51,1814.8,1784.099976,4973,57,29.62,1.66,1800.18,"May 05, 21",0.0166
532,2021-05-04 00:00:00,1778.49,1787.93,1770.38,1785.16,1775.800049,4985,182,6.67,0.37504,1780.9,"May 04, 21",0.0037504
533,2021-05-03 00:00:00,1792.51,1798.73,1771.27,1778.36,1791.400024,4956,18,-14.15,-0.7894,1784.58,"May 03, 21",-0.007894
534,2021-04-30 00:00:00,1771.800049,1771.800049,1763.900024,1767.300049,1767.300049,18,18,-4.5,-0.25398,1767.67,"April 30, 21",-0.0025398
535,2021-04-29 00:00:00,1773.06,1773.08,1764.44,1768.22,1768.099976,4566,196,-4.84,-0.27297,1768.74,"April 29, 21",-0.0027297
536,2021-04-28 00:00:00,1783.87,1789.86,1757.11,1773.3,1773.199951,4951,756,-10.57,-0.59253,1776.26,"April 28, 21",-0.0059253
537,2021-04-27 00:00:00,1775.52,1784,1762.75,1783.86,1778,4976,117,8.34,0.46972,1772.48,"April 27, 21",0.0046972
538,2021-04-26 00:00:00,1779.87,1785.26,1773.3,1775.26,1779.199951,4947,549,-4.61,-0.25901,1779.16,"April 26, 21",-0.0025901
539,2021-04-23 00:00:00,1786.099976,1794.5,1772,1777,1777,332,332,-9.09998,-0.50949,1781.17,"April 23, 21",-0.0050949
540,2021-04-22 00:00:00,1783.02,1795.35,1770.2,1776.11,1781.199951,4503,159,-6.91,-0.38754,1782.93,"April 22, 21",-0.0038754
541,2021-04-21 00:00:00,1793.75,1797.71,1776.91,1783,1792.300049,4907,250,-10.75,-0.5993,1787.43,"April 21, 21",-0.005993
542,2021-04-20 00:00:00,1776.58,1797.44,1776.45,1793.48,1777.300049,4929,1464,16.9,0.95127,1786.46,"April 20, 21",0.0095127
543,2021-04-19 00:00:00,1771.3,1780.2,1763.1,1776.46,1769.400024,4994,144,5.16,0.29131,1773.07,"April 19, 21",0.0029131
544,2021-04-16 00:00:00,1770.400024,1779.5,1770.099976,1779,1779,625,625,8.59998,0.48576,1776.2,"April 16, 21",0.0048576
545,2021-04-15 00:00:00,1764.78,1783.77,1759.4,1776.66,1765.400024,4544,368,11.88,0.67317,1770.86,"April 15, 21",0.0067317
546,2021-04-14 00:00:00,1736.31,1769.29,1734.34,1763,1734.900024,4963,1037,26.69,1.54,1751.93,"April 14, 21",0.0154
547,2021-04-13 00:00:00,1746.64,1749.21,1732.64,1736.42,1746.199951,4936,367,-10.22,-0.58512,1741.09,"April 13, 21",-0.0058512
548,2021-04-12 00:00:00,1731.93,1748.79,1723.21,1746.41,1731.199951,4924,40,14.48,0.83606,1735.96,"April 12, 21",0.0083606
549,2021-04-09 00:00:00,1750.800049,1750.800049,1733.300049,1743.300049,1743.300049,484,484,-7.5,-0.42838,1742.47,"April 09, 21",-0.0042838
550,2021-04-08 00:00:00,1753.96,1757.16,1730.4,1744.07,1756.800049,4546,1298,-9.89,-0.56387,1746.59,"April 08, 21",-0.0056387
551,2021-04-07 00:00:00,1736.81,1758.62,1732.86,1754.24,1740.099976,5005,557,17.43,1,1747.65,"April 07, 21",0.01
552,2021-04-06 00:00:00,1743.02,1743.31,1730.56,1736.74,1741.5,4982,890,-6.28,-0.36029,1738.22,"April 06, 21",-0.0036029
553,2021-04-05 00:00:00,1729.11,1745.41,1727.41,1743.37,1727,4988,275,14.26,0.8247,1737.32,"April 05, 21",0.008247
554,2021-04-01 00:00:00,1730.38,1730.38,1730.38,1730.38,1726.5,1,720,0,0,1730.38,"April 01, 21",0
